name,highway,mid_lat,mid_lon,elevation_m,drainage_dist_km,infra_risk,infra_risk_score
,['tertiary'],19.4617231,72.79833085,5.0,0.9788584008830374,High,67.8
,['tertiary'],19.4617338,72.79905600000001,5.0,0.9820543017910637,High,67.8
,['tertiary'],19.4532319,72.79819865,9.0,0.04163200604265274,High,67.9
,['tertiary'],19.459818650000003,72.79820285,5.0,0.7679227147121876,High,71.0
,['tertiary'],19.460746413646948,72.79821936416431,5.0,0.8707741008576296,High,69.4
,['tertiary'],19.45978715,72.79823195,5.0,0.7643090448194556,High,71.0
,['tertiary'],19.459818650000003,72.79820285,5.0,0.7679227147121876,High,71.0
['D Mart Road'],['tertiary'],19.459812900000003,72.79829369999999,5.0,0.766957184671219,High,71.0
,['residential'],19.460159899999997,72.79930064999999,5.0,0.8104413051431948,High,70.3
,['residential'],19.4597227,72.79926069999999,5.0,0.7617230362191156,High,71.1
['D Mart Road'],['tertiary'],19.459745034481312,72.79960715111348,5.0,0.7692517006669303,High,71.0
,['residential'],19.4602006,72.80275675,5.0,0.744639282885062,High,71.3
,['residential'],19.459751400000002,72.80275904999999,5.0,0.7455719244755409,High,71.3
['D Mart Road'],['tertiary'],19.45979952732136,72.80366757576085,5.0,0.6445852758470548,High,72.8
,['residential'],19.459752549999997,72.79880535000001,5.0,0.7608957129027896,High,71.1
['D Mart Road'],['tertiary'],19.45976354798261,72.79903501523255,5.0,0.76377399320472,High,71.0
,['residential'],19.459752549999997,72.79880535000001,5.0,0.7608957129027896,High,71.1
['D Mart Road'],['tertiary'],19.459737949999997,72.7985785,5.0,0.7584703297535287,High,71.1
,['residential'],19.459710549999997,72.79995285000001,5.0,0.7707080868690976,High,70.9
['D Mart Road'],['tertiary'],19.459746749873098,72.80051118510772,5.0,0.7831648231261731,High,70.8
,['residential'],19.4550602,72.79819665,5.0,0.24110733898885028,High,78.9
,['tertiary'],19.45686789796924,72.79815794314584,5.0,0.4411912877668174,High,75.9
,['tertiary'],19.45320195,72.79823955,9.0,0.0374555061233462,High,67.9
,['tertiary'],19.45230865225514,72.79833483189203,9.0,0.0617838325649079,High,67.6
,['tertiary'],19.4532736,72.8010457,9.0,0.11120145855217642,High,66.8
,['residential'],19.452822398134895,72.80102439407128,9.0,0.06648003744110215,High,67.5
,['residential'],19.4532688,72.8022818,9.0,0.0998643467838767,High,67.0
,['residential'],19.452766238131517,72.80203028068883,9.0,0.06399695359771393,High,67.5
,['tertiary'],19.453257490139418,72.80170431402742,9.0,0.12916367670751433,High,66.6
['Bypass Road'],['secondary'],19.453163250000003,72.8039127,9.0,0.019335155763127124,High,68.2
['Bypass Road'],['secondary'],19.453238849999998,72.80388989999999,9.0,0.026986098130965846,High,68.1
,['tertiary'],19.453223214119905,72.80308966451601,9.0,0.05287584005785095,High,67.7
,['tertiary'],19.4533119,72.8010355,9.0,0.11433951747239654,High,66.8
,['tertiary'],19.45323764642842,72.79965605009933,9.0,0.05446168503944299,High,67.7
,['tertiary'],19.453351849999997,72.8010817,9.0,0.12072768137644148,High,66.7
,['tertiary'],19.453847716030115,72.8010505503048,9.0,0.16688579145568444,High,66.0
,['tertiary'],19.45510385,72.80106385,5.0,0.29089305435031904,High,78.1
['West End Road'],['residential'],19.45501535,72.801096,5.0,0.2833113594770686,High,78.3
['West End Road'],['residential'],19.454977475275097,72.80064730191161,9.0,0.2626759540054622,High,64.6
,['residential'],19.45553515,72.8009431,5.0,0.3312686031222816,High,77.5
,['residential'],19.4555698,72.80109445,5.0,0.3403041061655281,High,77.4
,['tertiary'],19.455910408996747,72.80105456068787,5.0,0.3747159697510477,High,76.9
,['residential'],19.4562605,72.80109725,5.0,0.4132807103490055,High,76.3
,['tertiary'],19.456600636615825,72.80107094400098,5.0,0.4488823451345478,High,75.8
,['tertiary'],19.4583882,72.8010747,5.0,0.6428807215589907,High,72.9
,['residential'],19.45824360155214,72.80048336181974,5.0,0.6174608615707224,High,73.2
,['tertiary_link'],19.45850755,72.8011118,5.0,0.6566511300926906,High,72.7
,['tertiary'],19.458861200137964,72.80107542033663,5.0,0.6946269347810897,High,72.1
,['tertiary'],19.459719549999996,72.8010707,5.0,0.7886892897592183,High,70.7
['D Mart Road'],['tertiary'],19.459686698706417,72.80051235001444,5.0,0.7765794664980097,High,70.9
['D Mart Road'],['tertiary'],19.45974755,72.8011065,5.0,0.7923448053352118,High,70.6
,['tertiary'],19.459719549999996,72.8010707,5.0,0.7886892897592183,High,70.7
,['tertiary'],19.460156374508895,72.80107646301438,5.0,0.8367875988944301,High,69.9
,['tertiary'],19.459723600000004,72.80114255000001,5.0,0.7903214077077916,High,70.6
['D Mart Road'],['tertiary'],19.4596956,72.80110675,5.0,0.7866467790100202,High,70.7
,['tertiary'],19.45945701677762,72.80113224354555,5.0,0.7609144756269102,High,71.1
,['tertiary'],19.459723600000004,72.80114255000001,5.0,0.7903214077077916,High,70.6
['D Mart Road'],['tertiary'],19.459764846123424,72.80195060097354,5.0,0.7773692673054494,High,70.8
,['residential'],19.45434575,72.8010906,9.0,0.21715503869741587,High,65.2
,['tertiary'],19.454677339393694,72.8010606847076,9.0,0.24777678879377268,High,64.8
,['tertiary'],19.45424245,72.8011275,9.0,0.20920584450305887,High,65.4
,['residential'],19.45434575,72.8010906,9.0,0.21715503869741587,High,65.2
,['residential'],19.45695585,72.8011126,5.0,0.4882286895451166,High,75.2
,['tertiary'],19.457354190334026,72.80107143118626,5.0,0.5302381548197517,High,74.5
,['residential'],19.45682323290949,72.8006766158353,5.0,0.46425949906001857,High,75.5
,['residential'],19.45776005,72.8011138,5.0,0.5752718232928123,High,73.9
,['tertiary'],19.4580164426698,72.8010709870648,5.0,0.6022364313414056,High,73.5
,['tertiary'],19.4594552,72.80107190000001,5.0,0.7596839592106088,High,71.1
,['tertiary_link'],19.459216599999994,72.80109845,5.0,0.7339710537068412,High,71.5
,['tertiary_link'],19.459216599999994,72.80109845,5.0,0.7339710537068412,High,71.5
,['tertiary'],19.45886295020618,72.80113485665463,5.0,0.6959323763830902,High,72.1
,['residential'],19.455917300000003,72.8038637,5.0,0.3226333790539487,High,77.7
,['secondary'],19.455507515615533,72.80379554749237,5.0,0.27708163655909507,High,78.3
,['residential'],19.45604859622473,72.80453398319555,5.0,0.34287632315356287,High,77.4
,['residential'],19.45604859622473,72.80453398319557,5.0,0.34287632315384015,High,77.4
,['secondary'],19.45618633860645,72.80401363365779,5.0,0.35283775094916403,High,77.2
,['secondary'],19.45767365,72.80441345,5.0,0.5200378896050033,High,74.7
['Viva College Road'],['secondary'],19.4577033,72.80465595000001,5.0,0.5264102282793958,High,74.6
,['secondary'],19.4596952,72.80461815,5.0,0.540208639776076,High,74.4
['Vartak Road'],['tertiary'],19.459685905105722,72.8058684567029,11.0,0.40231796177075374,Medium,55.5
,['secondary'],19.4637648,72.80528885,11.0,0.6141050177929844,Medium,52.3
,['secondary'],19.4667349,72.80705405,3.0,0.6324836599676076,High,80.0
,['secondary_link'],19.4668854,72.80718335,3.0,0.6305527193967208,High,80.0
,['secondary'],19.4673934,72.8080159,3.0,0.6649314238548192,High,79.5
['Ram Mandir Road'],['tertiary'],19.469852058668057,72.80973167140571,3.0,0.739925271009474,High,78.4
,['tertiary'],19.4706248802246,72.8095122161528,3.0,0.7072668892394396,High,78.9
['Siddhivinayak Mandir Road'],['tertiary'],19.473594050000003,72.80845070000001,3.0,0.3620394545312455,High,84.1
,['tertiary'],19.473683131106167,72.80742785826034,3.0,0.34019662101683545,High,84.4
,['tertiary'],19.472439,72.80917255,3.0,0.5067253775121969,High,81.9
['Siddhivinayak Mandir Road'],['tertiary'],19.47296816374028,72.80879838735612,3.0,0.43868648883322003,High,82.9
['Siddhivinayak Mandir Road'],['tertiary'],19.47584835,72.8066305,3.0,0.12191408798044873,High,87.7
,['tertiary'],19.474842651615795,72.80538776916472,3.0,0.2024915303172015,High,86.5
,['residential'],19.455109999999998,72.8036623,5.0,0.23348832691669733,High,79.0
,['secondary'],19.454439680404796,72.8036691967969,9.0,0.15925786481355636,High,66.1
['Malgalmurti Lane'],['residential'],19.4580011,72.80440250000001,5.0,0.5561453761922048,High,74.2
,['secondary'],19.457855265856843,72.80442887329906,5.0,0.5402695121667781,High,74.4
,['residential'],19.45856395,72.8044625,5.0,0.5776753913350116,High,73.8
,['secondary'],19.458283119670465,72.80448033064499,5.0,0.583948537372937,High,73.7
,['residential'],19.462335500000002,72.80495725,5.0,0.5567416177334179,High,74.1
,['secondary'],19.46221429515978,72.8049778808607,5.0,0.5488954735909496,High,74.3
,['residential'],19.4632773,72.80512485,11.0,0.5946992995839082,Medium,52.6
,['secondary'],19.462795514129628,72.80508736074785,11.0,0.5685583964551064,Medium,53.0
,['tertiary'],19.471938,72.8092418,3.0,0.5621251405648761,High,81.1
,['tertiary'],19.471453349999997,72.80940824999999,3.0,0.6189658795491443,High,80.2
,['tertiary'],19.473868785080864,72.804120716218,4.0,0.10706486910856544,High,84.4
,['tertiary'],19.47390853456145,72.80403968462953,4.0,0.09710545144002292,High,84.5
,['tertiary'],19.474902172531035,72.80528779690493,3.0,0.1898080192778227,High,86.7
,['tertiary'],19.473742294346938,72.80396619794237,4.0,0.09407385967715551,High,84.6
,['tertiary'],19.473772057632655,72.80415539937758,4.0,0.1138239122505681,High,84.3
,['tertiary'],19.473870630541363,72.804759719625,4.0,0.17368538428160663,High,83.4
,['tertiary'],19.47592755,72.80662505000001,3.0,0.11325238152360383,High,87.8
['Siddhivinayak Mandir Road'],['tertiary'],19.47650686095104,72.80600381475607,3.0,0.08864147511906646,High,88.2
['Siddhivinayak Mandir Road'],['tertiary'],19.4759213,72.8067137,3.0,0.11316054933279422,High,87.8
,['tertiary'],19.473664550000002,72.8084766,3.0,0.35508491418437493,High,84.2
['Siddhivinayak Mandir Road'],['tertiary'],19.474774079560213,72.80759964922075,3.0,0.21921632857139775,High,86.2
['Siddhivinayak Mandir Road'],['tertiary'],19.47361295,72.80856689999999,3.0,0.3629792278606819,High,84.1
,['tertiary'],19.47354245,72.80854099999999,3.0,0.3699187425792499,High,84.0
['Siddhivinayak Mandir Road'],['tertiary'],19.473007004018907,72.80890428948744,3.0,0.43770821020829165,High,82.9
,['tertiary'],19.46834775,72.8054962,3.0,0.38361203761526397,High,83.7
,['tertiary'],19.46954664081373,72.80542227518224,3.0,0.29292851854629354,High,85.1
['Club One Road'],['tertiary'],19.470886434960327,72.80543754948913,3.0,0.2544070569057748,High,85.7
,['tertiary'],19.47150270120683,72.80538685718795,3.0,0.25816742455262676,High,85.6
['Club One Road'],['tertiary'],19.470748430805234,72.80544220753563,3.0,0.2553490725303575,High,85.7
,['tertiary'],19.46956050028432,72.80550933179767,3.0,0.3005513478921029,High,85.0
,['tertiary'],19.472207573760823,72.80548399540201,3.0,0.29606298166460715,High,85.1
,['tertiary'],19.47225972711585,72.80599996627016,3.0,0.35063581401789934,High,84.2
,['tertiary'],19.4730214,72.80535950000001,3.0,0.2626011698636656,High,85.6
,['tertiary'],19.472278633902917,72.80540711354107,3.0,0.2859955270005719,High,85.2
,['tertiary'],19.472039199999998,72.8048181,4.0,0.22187065877475606,High,82.7
,['tertiary'],19.472200840580136,72.80533356097197,3.0,0.2799438829343553,High,85.3
,['tertiary'],19.4738423,72.8053696,3.0,0.23840705002363408,High,85.9
,['tertiary'],19.473744739332364,72.804755700198,4.0,0.17802438801710938,High,83.3
,['tertiary'],19.47390945,72.80540635,3.0,0.2397043354039876,High,85.9
,['tertiary'],19.47213285,72.805371,3.0,0.2834096048924859,High,85.2
['Club One Road'],['tertiary'],19.47083770954795,72.80536605553412,3.0,0.2465178355398836,High,85.8
,['tertiary'],19.47057465193544,72.8045298028351,4.0,0.1573692377502788,High,83.6
['Club One Road'],['tertiary'],19.470771598882838,72.80537431229763,3.0,0.24768602057547523,High,85.8
['Club One Road'],['tertiary'],19.47078459559655,72.8055057591118,3.0,0.2621970246034986,High,85.6
['Chikhaldongari Road'],['tertiary'],19.46803525,72.80474475,4.0,0.36235528158475006,High,80.6
,['tertiary'],19.46822365,72.80550894999999,3.0,0.3947606226146804,High,83.6
['Ram Mandir Road'],['secondary'],19.467450449999998,72.80796720000001,3.0,0.6568524967016908,High,79.6
,['tertiary'],19.467627394917415,72.80772566361163,3.0,0.6236207824636777,High,80.1
,['tertiary'],19.467395500000002,72.80794995,3.0,0.6588566122650497,High,79.6
,['secondary'],19.46711022723015,72.80759171174634,3.0,0.6471228153466413,High,79.8
,['tertiary'],19.46827855,72.8054529,3.0,0.38607294086872074,High,83.7
,['tertiary'],19.468134226967152,72.80516458092926,3.0,0.3784130633627024,High,83.8
,['tertiary'],19.46829285,72.80555225,3.0,0.39231112301722243,High,83.6
,['tertiary'],19.46824288769846,72.80653404320383,3.0,0.4766831531726837,High,82.3
,['tertiary'],19.467676750000003,72.80777950000001,3.0,0.6253697937738159,High,80.1
,['tertiary'],19.4701435,72.80871335,3.0,0.6234213130025069,High,80.1
,['tertiary'],19.46784895,72.8075334,3.0,0.5920300156310576,High,80.6
,['tertiary'],19.46784913309217,72.80748166082186,3.0,0.5873028061286256,High,80.7
,['tertiary'],19.46790295,72.8074608,3.0,0.5819928486397857,High,80.8
,['tertiary'],19.46815226347916,72.80651813671327,3.0,0.48155451778355485,High,82.3
,['tertiary'],19.4716744,72.80328845,4.0,0.04746411381113807,High,85.3
,['tertiary'],19.472035203406147,72.80429801248164,4.0,0.1651294682432499,High,83.5
,['tertiary'],19.4665237,72.7986389,4.0,0.6958394356425236,High,75.6
,['residential'],19.465996994548583,72.79943644131633,4.0,0.680759670102725,High,75.8
['YK Nagar NX Road Evershine Homes Road'],['tertiary'],19.468141799999998,72.80068035,4.0,0.4090733274308327,High,79.9
,['tertiary'],19.467398205056796,72.79981496795503,4.0,0.5349274566083351,High,78.0
['Chikhaldongari Road'],['tertiary'],19.470183849999998,72.80340765,4.0,0.0826906958448024,High,84.8
,['tertiary'],19.469181377159412,72.80209646660644,4.0,0.2217245092951272,High,82.7
,['tertiary'],19.470181049999997,72.808625,3.0,0.613158558309829,High,80.3
['Club One Road'],['tertiary'],19.470605312185242,72.80708733759433,3.0,0.4386032564719385,High,82.9
['Club One Road'],['tertiary'],19.47010875,72.8086419,3.0,0.6160849259354348,High,80.3
,['tertiary'],19.468977869173898,72.80812064857622,3.0,0.5912641551047881,High,80.6
,['residential'],19.465996994548583,72.79943644131633,4.0,0.680759670102725,High,75.8
['Chikhaldongari Road'],['tertiary'],19.469645,72.80379795,4.0,0.15515207252613056,High,83.7
['Dongre Road'],['tertiary'],19.4691632,72.80418625,4.0,0.22295466804223632,High,82.7
['Dongre Road'],['tertiary'],19.46720995,72.80158165,4.0,0.4429444696218773,High,79.4
['YK Nagar NX Road Evershine Homes Road'],['tertiary'],19.4676447331733,72.80112023098386,4.0,0.4237938305290228,High,79.6
['YK Nagar NX Road Evershine Homes Road'],['tertiary'],19.46712485,72.80158495,4.0,0.4515093849873388,High,79.2
['Dongre Road'],['tertiary'],19.466490617422927,72.80076611334908,4.0,0.5543243989720499,High,77.7
['Dongre Road'],['tertiary'],19.4671059,72.80167499999999,4.0,0.44972885873457646,High,79.3
['YK Nagar NX Road Evershine Homes Road'],['tertiary'],19.466869574538734,72.80198698600145,4.0,0.46349013632542757,High,79.0
['YK Nagar NX Road Evershine Homes Road'],['tertiary'],19.467191,72.8016717,4.0,0.44107602890785397,High,79.4
['Dongre Road'],['tertiary'],19.46819341554173,72.80289412122737,4.0,0.29964710315770343,High,81.5
,['tertiary'],19.46814835,72.8007462,4.0,0.4036737395635306,High,79.9
['YK Nagar NX Road Evershine Homes Road'],['tertiary'],19.46771063205374,72.80120413960243,4.0,0.41267181023181787,High,79.8
['YK Nagar NX Road Evershine Homes Road'],['tertiary'],19.468206600000002,72.800763,4.0,0.3975949333702066,High,80.0
,['tertiary'],19.469242262275824,72.80205012527544,4.0,0.2188187495795028,High,82.7
,['residential'],19.469056199999997,72.7998854,4.0,0.4131141260860188,High,79.8
['Ave B3'],['tertiary'],19.468656104684595,72.80032729479629,4.0,0.39857955339256623,High,80.0
,['residential'],19.46956745,72.79938865,4.0,0.4334869930420668,High,79.5
,['residential'],19.4699805,72.79990319999999,4.0,0.3630879344660831,High,80.6
['Ave B3'],['tertiary'],19.46933644327158,72.79966752697001,4.0,0.4172843243321794,High,79.7
,['residential'],19.4699765,72.79900895,4.0,0.45716226944837696,High,79.1
['Ave B3'],['tertiary'],19.469794952508337,72.7992268702571,4.0,0.44059734651855853,High,79.4
,['tertiary'],19.471179499999998,72.79792435,4.0,0.5474226300679892,High,77.8
['Ave B3'],['tertiary'],19.470789140417338,72.79831743883216,4.0,0.5129191550630396,High,78.3
,['tertiary'],19.4675577,72.79545875,4.0,0.923134180750721,High,72.2
,['tertiary'],19.469609622591765,72.79637806246976,4.0,0.7498915653759713,High,74.8
['Chikhaldongari Road'],['tertiary'],19.47352875,72.80072569999999,4.0,0.25146426611835876,High,82.2
['Chikhaldongari Road'],['tertiary'],19.475721310326662,72.79894293172704,2.0,0.5033427470052909,High,85.4
,['residential'],19.4720401,72.7989018,4.0,0.42740422870857336,High,79.6
,['tertiary'],19.4728312082557,72.79977031168801,4.0,0.3377995956367696,High,80.9
,['tertiary'],19.4712533,72.79785115,4.0,0.553824430514974,High,77.7
['Ave B3'],['tertiary'],19.47124655,72.79792395,4.0,0.5460374859132938,High,77.8
,['tertiary'],19.471676970994967,72.79837442283502,4.0,0.48908683298594324,High,78.7
,['residential'],19.4703536,72.79865989999999,4.0,0.4848935581818059,High,78.7
['Ave B3'],['tertiary'],19.47018349313783,72.7988561426133,4.0,0.46755015852821796,High,79.0
,['residential'],19.470774952149352,72.7991799650823,4.0,0.41926169384645195,High,79.7
,['residential'],19.470996330379,72.79984027791183,4.0,0.3426129562044537,High,80.9
,['residential'],19.471587974084866,72.79931552715409,4.0,0.3872134845294369,High,80.2
,['residential'],19.470774952149352,72.7991799650823,4.0,0.41926169384645195,High,79.7
['Chikhaldongari Road'],['tertiary'],19.472228649999998,72.8018022,4.0,0.10509078646065441,High,84.4
['Chikhaldongari Road'],['tertiary'],19.4728664,72.8012624,4.0,0.17710135185189918,High,83.3
['Chikhaldongari Road'],['tertiary'],19.47023515,72.8034818,4.0,0.08084054956952187,High,84.8
,['tertiary'],19.47032745,72.80356835,4.0,0.07733097035974734,High,84.8
,['tertiary'],19.47016605,72.803471,4.0,0.08721271359826477,High,84.7
['Chikhaldongari Road'],['tertiary'],19.46968392404813,72.80385916278945,4.0,0.15471033143807372,High,83.7
,['tertiary'],19.46823605,72.80513435,3.0,0.367340326390539,High,84.0
['Chikhaldongari Road'],['tertiary'],19.4680807,72.80484965,4.0,0.36388005461337974,High,80.5
,['tertiary'],19.46800415,72.8048253,4.0,0.36979510966615403,High,80.5
['Chikhaldongari Road'],['tertiary'],19.466759104058198,72.80537075797571,3.0,0.5199612866332062,High,81.7
['Chikhaldongari Road'],['tertiary'],19.4654577,72.80591165,3.0,0.6757829583290023,High,79.4
['Ram Mandir Road'],['secondary'],19.466156495826205,72.80630483062255,3.0,0.6308821261491002,High,80.0
['Chikhaldongari Road'],['tertiary'],19.4653146,72.8059662,3.0,0.6926864256176963,High,79.1
,['secondary'],19.46537095,72.80591385,3.0,0.6844845679512088,High,79.2
['Ram Mandir Road'],['secondary'],19.4654591,72.80586629999999,3.0,0.6733719364398919,High,79.4
['Chikhaldongari Road'],['tertiary'],19.465589479081817,72.8057391670927,3.0,0.6541366703961241,High,79.7
['Chikhaldongari Road'],['tertiary'],19.465372116289117,72.8058681270229,3.0,0.6821052213525712,High,79.3
,['secondary'],19.464575662960293,72.80558211801095,11.0,0.654688229667845,Medium,51.7
['Chikhaldongari Road'],['tertiary'],19.46527235,72.80594835,3.0,0.6904335444108164,High,79.1
,['tertiary'],19.4646308074417,72.80637419934759,11.0,0.604993128911798,Medium,52.4
,['residential'],19.4721919,72.80182425000001,4.0,0.10262639824541153,High,84.5
['Chikhaldongari Road'],['tertiary'],19.471248411106284,72.80265414149613,4.0,0.030711723656397925,High,85.5
,['tertiary'],19.46162825,72.80002395,5.0,0.9826518768646328,High,67.8
,['residential'],19.461570000000002,72.80026945,5.0,0.9799739201947218,High,67.8
,['tertiary'],19.46168825,72.80108095,5.0,0.9464363309315617,High,68.3
,['tertiary'],19.462184953799113,72.80105684234887,5.0,0.9606089999942402,High,68.1
,['residential'],19.4615954,72.80293725,5.0,0.7424593666667529,High,71.4
,['residential'],19.46208553374026,72.80301034728674,5.0,0.748425864663804,High,71.3
['Chikhaldongari Road'],['tertiary'],19.4728664,72.8012624,4.0,0.17710135185189918,High,83.3
['Chikhaldongari Road'],['tertiary'],19.47352875,72.80072569999999,4.0,0.25146426611835876,High,82.2
,['tertiary'],19.47274800831417,72.79984888739914,4.0,0.3274473852385774,High,81.1
,['residential'],19.42769355,72.88108095,29.0,0.6182377023914493,Low,20.7
['Nalla National Road'],['tertiary'],19.440596760726976,72.78322681735622,11.0,0.8105804140871627,Medium,49.3
['Nalla National Road'],['tertiary'],19.437479734161894,72.78429024315069,11.0,0.8159157496554975,Medium,49.3
,['residential'],19.437570048219495,72.78086821761198,11.0,1.1704783796014335,Medium,43.9
,['residential'],19.4394003719599,72.78440463444515,11.0,0.7287274810848873,Medium,50.6
,['tertiary'],19.434174426331317,72.78083180156099,11.0,1.1901503150700687,Medium,43.6
,['tertiary'],19.433891053086526,72.77947319479324,11.0,1.0363291528085972,Medium,46.0
,['residential'],19.4375700482195,72.780868217612,11.0,1.170478379599842,Medium,43.9
,['residential'],19.434893755182376,72.84848106601558,23.0,0.7333310134028668,Low,19.0
,['residential'],19.447756050000002,72.87109004999999,54.0,1.2525140202162408,Low,11.2
,['residential'],19.447558597250808,72.87031415216784,54.0,1.315918579783822,Low,10.3
,['residential'],19.44912740569585,72.86989181749172,54.0,1.4451639916095045,Low,8.3
,['residential'],19.449127405695847,72.86989181749173,54.0,1.445163991607962,Low,8.3
,['residential'],19.42907269705326,72.78003479828102,11.0,1.097217830056909,Medium,45.0
,['residential'],19.42767351764717,72.78070122362384,11.0,1.2082861428170724,Medium,43.4
,['residential'],19.42907269705326,72.78003479828102,11.0,1.097217830056909,Medium,45.0
,['residential'],19.428275401467292,72.77981970420615,11.0,1.0968164050893066,Medium,45.0
,['residential'],19.42767351764717,72.78070122362384,11.0,1.2082861428170724,Medium,43.4
,['residential'],19.426585517198024,72.7809123706114,11.0,1.2306432183824767,Medium,43.0
,['residential'],19.427239871746938,72.78144290937733,11.0,1.29561692094915,Medium,42.1
['Giriz - Nirmal Road'],['tertiary'],19.427262936378334,72.78212841254985,11.0,1.3000626938504407,Medium,42.0
['Giriz - Nirmal Road'],['tertiary'],19.426284245744693,72.78210597811464,11.0,1.3303389772137932,Medium,41.5
,['residential'],19.427239871746938,72.78144290937733,11.0,1.29561692094915,Medium,42.1
,['residential'],19.42571675,72.78135585,11.0,1.2330953140076897,Medium,43.0
,['residential'],19.425897617664287,72.77951603487233,11.0,1.0676425895153585,Medium,45.5
,['residential'],19.426585517198024,72.78091237061139,11.0,1.2306432183809155,Medium,43.0
,['residential'],19.466662871053025,72.83733897934809,7.0,1.139115128658234,Medium,58.4
,['residential'],19.4675486910385,72.83698295330927,7.0,1.2197950698865596,Medium,57.2
,['residential'],19.467807383236153,72.8359385176655,7.0,1.219457351097944,Medium,57.2
,['residential'],19.466662871053025,72.8373389793481,7.0,1.1391151286587793,Medium,58.4
,['residential'],19.467809267854513,72.8372830532673,7.0,1.2573644908664705,Medium,56.6
,['residential'],19.46843676218204,72.83652692688216,7.0,1.3017090255594725,Medium,56.0
,['residential'],19.4675486910385,72.83698295330927,7.0,1.2197950698865596,Medium,57.2
['Chandansar Road'],['primary'],19.469722703259958,72.84046315041766,7.0,1.5913369837632918,Medium,51.6
,['residential'],19.469224946650222,72.84218233224213,7.0,1.6427983507448296,Medium,50.9
,['residential'],19.469224946650222,72.84218233224212,7.0,1.6427983507439354,Medium,50.9
,['residential'],19.41484743964866,72.80432913299074,9.0,0.25039248754853555,High,64.7
,['residential'],19.414557632944646,72.80457597515493,9.0,0.24125192514551558,High,64.9
,['residential'],19.41531274221915,72.80510559696357,3.0,0.15005226224915158,High,87.2
,['residential'],19.41543105,72.80523975,3.0,0.1307447703014492,High,87.5
,['residential'],19.416322786759014,72.80579023758624,3.0,0.03039532670537629,High,89.0
,['residential'],19.414821751839735,72.80561050020206,2.0,0.1260632528086525,High,91.1
,['residential'],19.416322786759014,72.80579023758625,3.0,0.03039532670398262,High,89.0
,['residential'],19.41788535106294,72.8051824339284,3.0,0.012603060646582948,High,89.3
,['residential'],19.417413172067587,72.8049884213022,8.0,0.027399037667881845,High,71.6
,['residential'],19.41813585378708,72.80471654167945,8.0,0.024478334931805887,High,71.6
,['residential'],19.41788535106294,72.8051824339284,3.0,0.012603060646582948,High,89.3
,['residential'],19.418771310217487,72.8047623111844,8.0,0.017988115014701756,High,71.7
,['residential'],19.382952449400253,72.83095678799152,9.0,0.5890592393365808,Medium,59.7
['Virar - Nailasopara Link Road'],['tertiary'],19.4243852,72.80749130000001,3.0,0.040962178583645543,High,88.9
,['tertiary_link'],19.42446555,72.8074341,3.0,0.03535939423640879,High,89.0
,['tertiary_link'],19.42597465,72.80740145,5.0,0.046226566033338835,High,81.8
['Virar - Nailasopara Link Road'],['tertiary'],19.4252200340949,72.80746690962869,5.0,0.04580050889106431,High,81.8
['Ram Mandir Road'],['residential'],19.45743115600133,72.80575335008429,11.0,0.49359847577961696,Medium,54.1
['Ram Mandir Road'],['residential'],19.45686508246723,72.80624669403592,11.0,0.4876616584154375,Medium,54.2
,['residential'],19.457117474090072,72.80580719235562,11.0,0.4987401143540487,Medium,54.0
,['residential'],19.457117474090072,72.80580719235562,11.0,0.4987401143540487,Medium,54.0
,['residential'],19.454316050000003,72.80945305,8.0,0.38965220182748306,High,66.2
,['residential'],19.454801274399344,72.80940365558524,8.0,0.3803312311826448,High,66.3
,['residential'],19.454396454843724,72.80889861214474,8.0,0.44555012421157036,High,65.3
,['residential'],19.4603282,72.80944875,11.0,0.0182963265033844,High,61.2
,['residential'],19.460303647197478,72.80982520391724,11.0,0.008915755980831306,High,61.4
['vartak ward road'],['residential'],19.460881264896052,72.80913334556055,11.0,0.08892045253498314,High,60.2
,['residential'],19.46129126635978,72.80864056240533,11.0,0.1573034468816999,Medium,59.1
,['residential'],19.46072853363807,72.80896190614699,11.0,0.08628188188396059,High,60.2
['vartak ward road'],['residential'],19.460881264896056,72.80913334556054,11.0,0.08892045253608749,High,60.2
,['secondary'],19.456865884304868,72.80425786914617,5.0,0.4292809572464441,High,76.1
,['residential'],19.45727908960661,72.80467625022808,5.0,0.48018502504776456,High,75.3
,['residential'],19.4574618,72.80495025,5.0,0.505738408207204,High,74.9
,['residential'],19.45714485,72.80502405,11.0,0.4733209181512395,Medium,54.4
,['residential'],19.45727908960661,72.80467625022808,5.0,0.48018502504776456,High,75.3
,['residential'],19.4576691,72.80490335,5.0,0.5272307209630123,High,74.6
['Viva College Road'],['secondary'],19.457726150306534,72.80517952152248,11.0,0.5336782630210607,Medium,53.5
['Viva College Road'],['residential'],19.458859753596798,72.81037626100121,11.0,0.11016728522808869,Medium,59.8
,['residential'],19.3419313,72.8367871,0.0,0.07807899397518067,High,98.8
,['tertiary'],19.40345324879681,72.83277329218757,3.0,0.10577769582869248,High,87.9
['Vasant Nagari Road'],['primary'],19.402805481021588,72.83350179273927,3.0,0.21295391991920581,High,86.3
,['residential'],19.447808822752236,72.86914647135663,54.0,1.442382076337178,Low,8.4
,['residential'],19.34422925,72.81130540000001,2.0,1.1183426525098454,High,76.2
,['residential'],19.34379145,72.8113841,2.0,1.1648885042439474,High,75.5
