date,precipitation_mm,rain_mm,latitude,longitude,elevation_m,building_count,drainage_dist_km,flood_risk,flood_risk_score,is_known_flood_event
2020-06-09,3.8,3.8,19.35,72.81,8.0,529,0.564117124912309,Low,27.7,False
2020-06-10,6.1,6.1,19.35,72.81,8.0,529,0.564117124912309,Low,28.8,False
2020-06-11,8.5,8.5,19.35,72.81,8.0,529,0.564117124912309,Medium,30.0,False
2020-06-12,7.5,7.5,19.35,72.81,8.0,529,0.564117124912309,Low,29.5,False
2020-06-13,9.1,9.1,19.35,72.81,8.0,529,0.564117124912309,Medium,30.3,False
2020-06-14,3.5,3.5,19.35,72.81,8.0,529,0.564117124912309,Low,27.5,False
2020-06-15,10.0,10.0,19.35,72.81,8.0,529,0.564117124912309,Medium,30.8,False
2020-06-16,19.6,19.6,19.35,72.81,8.0,529,0.564117124912309,Medium,35.6,False
2020-06-17,7.1,7.1,19.35,72.81,8.0,529,0.564117124912309,Low,29.3,False
2020-06-18,28.1,28.1,19.35,72.81,8.0,529,0.564117124912309,Medium,39.8,False
2020-06-19,4.7,4.7,19.35,72.81,8.0,529,0.564117124912309,Low,28.1,False
2020-06-20,3.7,3.7,19.35,72.81,8.0,529,0.564117124912309,Low,27.6,False
2020-06-21,8.0,8.0,19.35,72.81,8.0,529,0.564117124912309,Low,29.8,False
2020-06-22,6.6,6.6,19.35,72.81,8.0,529,0.564117124912309,Low,29.1,False
2020-06-23,6.4,6.4,19.35,72.81,8.0,529,0.564117124912309,Low,29.0,False
2020-06-24,3.1,3.1,19.35,72.81,8.0,529,0.564117124912309,Low,27.3,False
2020-06-25,2.3,2.3,19.35,72.81,8.0,529,0.564117124912309,Low,26.9,False
2020-06-26,1.1,1.1,19.35,72.81,8.0,529,0.564117124912309,Low,26.3,False
2020-06-27,2.5,2.5,19.35,72.81,8.0,529,0.564117124912309,Low,27.0,False
2020-06-28,7.1,7.1,19.35,72.81,8.0,529,0.564117124912309,Low,29.3,False
2020-06-29,18.8,18.8,19.35,72.81,8.0,529,0.564117124912309,Medium,35.2,False
2020-06-30,9.6,9.6,19.35,72.81,8.0,529,0.564117124912309,Medium,30.6,False
2020-07-01,6.6,6.6,19.35,72.81,8.0,529,0.564117124912309,Low,29.1,False
2020-07-02,11.8,11.8,19.35,72.81,8.0,529,0.564117124912309,Medium,31.7,False
2020-07-03,31.8,31.8,19.35,72.81,8.0,529,0.564117124912309,Medium,41.7,False
2020-07-04,237.5,237.5,19.35,72.81,8.0,529,0.564117124912309,High,85.8,False
2020-07-05,59.4,59.4,19.35,72.81,8.0,529,0.564117124912309,Medium,55.5,False
2020-07-06,31.8,31.8,19.35,72.81,8.0,529,0.564117124912309,Medium,41.7,False
2020-07-07,29.4,29.4,19.35,72.81,8.0,529,0.564117124912309,Medium,40.5,False
2020-07-08,17.2,17.2,19.35,72.81,8.0,529,0.564117124912309,Medium,34.4,False
2020-07-09,10.5,10.5,19.35,72.81,8.0,529,0.564117124912309,Medium,31.0,False
2020-07-10,10.5,10.5,19.35,72.81,8.0,529,0.564117124912309,Medium,31.0,False
2020-07-11,11.3,11.3,19.35,72.81,8.0,529,0.564117124912309,Medium,31.4,False
2020-07-12,14.3,14.3,19.35,72.81,8.0,529,0.564117124912309,Medium,32.9,False
2020-07-13,32.0,32.0,19.35,72.81,8.0,529,0.564117124912309,Medium,41.8,False
2020-07-14,28.3,28.3,19.35,72.81,8.0,529,0.564117124912309,Medium,39.9,False
2020-07-15,36.2,36.2,19.35,72.81,8.0,529,0.564117124912309,Medium,43.9,False
2020-07-16,50.5,50.5,19.35,72.81,8.0,529,0.564117124912309,Medium,51.0,False
2020-07-17,28.0,28.0,19.35,72.81,8.0,529,0.564117124912309,Medium,39.8,False
2020-07-18,11.2,11.2,19.35,72.81,8.0,529,0.564117124912309,Medium,31.4,False
2020-07-19,7.4,7.4,19.35,72.81,8.0,529,0.564117124912309,Low,29.5,False
2020-07-20,6.3,6.3,19.35,72.81,8.0,529,0.564117124912309,Low,28.9,False
2020-07-21,6.1,6.1,19.35,72.81,8.0,529,0.564117124912309,Low,28.8,False
2020-07-22,1.9,1.9,19.35,72.81,8.0,529,0.564117124912309,Low,26.7,False
2020-07-23,6.0,6.0,19.35,72.81,8.0,529,0.564117124912309,Low,28.8,False
2020-07-24,13.4,13.4,19.35,72.81,8.0,529,0.564117124912309,Medium,32.5,False
2020-07-25,5.5,5.5,19.35,72.81,8.0,529,0.564117124912309,Low,28.5,False
2020-07-26,4.3,4.3,19.35,72.81,8.0,529,0.564117124912309,Low,27.9,False
2020-07-27,12.3,12.3,19.35,72.81,8.0,529,0.564117124912309,Medium,31.9,False
2020-07-28,7.8,7.8,19.35,72.81,8.0,529,0.564117124912309,Low,29.7,False
2020-07-29,22.4,22.4,19.35,72.81,8.0,529,0.564117124912309,Medium,37.0,False
2020-07-30,29.4,29.4,19.35,72.81,8.0,529,0.564117124912309,Medium,40.5,False
2020-07-31,13.2,13.2,19.35,72.81,8.0,529,0.564117124912309,Medium,32.4,False
2020-08-01,3.3,3.3,19.35,72.81,8.0,529,0.564117124912309,Low,27.4,False
2020-08-02,1.5,1.5,19.35,72.81,8.0,529,0.564117124912309,Low,26.5,False
2020-08-03,12.0,12.0,19.35,72.81,8.0,529,0.564117124912309,Medium,31.8,False
2020-08-04,254.3,254.3,19.35,72.81,8.0,529,0.564117124912309,High,85.8,False
2020-08-05,286.1,286.1,19.35,72.81,8.0,529,0.564117124912309,High,85.8,False
2020-08-06,104.2,104.2,19.35,72.81,8.0,529,0.564117124912309,High,77.9,False
2020-08-07,10.7,10.7,19.35,72.81,8.0,529,0.564117124912309,Medium,31.1,False
2020-08-08,7.2,7.2,19.35,72.81,8.0,529,0.564117124912309,Low,29.4,False
2020-08-09,4.2,4.2,19.35,72.81,8.0,529,0.564117124912309,Low,27.9,False
2020-08-10,14.0,14.0,19.35,72.81,8.0,529,0.564117124912309,Medium,32.8,False
2020-08-11,24.5,24.5,19.35,72.81,8.0,529,0.564117124912309,Medium,38.0,False
2020-08-12,36.6,36.6,19.35,72.81,8.0,529,0.564117124912309,Medium,44.1,False
2020-08-13,19.5,19.5,19.35,72.81,8.0,529,0.564117124912309,Medium,35.5,False
2020-08-14,49.6,49.6,19.35,72.81,8.0,529,0.564117124912309,Medium,50.6,False
2020-08-15,31.9,31.9,19.35,72.81,8.0,529,0.564117124912309,Medium,41.7,False
2020-08-16,26.2,26.2,19.35,72.81,8.0,529,0.564117124912309,Medium,38.9,False
2020-08-17,28.4,28.4,19.35,72.81,8.0,529,0.564117124912309,Medium,40.0,False
2020-08-18,13.8,13.8,19.35,72.81,8.0,529,0.564117124912309,Medium,32.7,False
2020-08-19,11.5,11.5,19.35,72.81,8.0,529,0.564117124912309,Medium,31.5,False
2020-08-20,23.6,23.6,19.35,72.81,8.0,529,0.564117124912309,Medium,37.6,False
2020-08-21,32.6,32.6,19.35,72.81,8.0,529,0.564117124912309,Medium,42.1,False
2020-08-22,18.1,18.1,19.35,72.81,8.0,529,0.564117124912309,Medium,34.8,False
2020-08-23,7.0,7.0,19.35,72.81,8.0,529,0.564117124912309,Low,29.3,False
2020-08-24,5.8,5.8,19.35,72.81,8.0,529,0.564117124912309,Low,28.7,False
2020-08-25,3.0,3.0,19.35,72.81,8.0,529,0.564117124912309,Low,27.3,False
2020-08-26,4.5,4.5,19.35,72.81,8.0,529,0.564117124912309,Low,28.0,False
2020-08-27,8.6,8.6,19.35,72.81,8.0,529,0.564117124912309,Medium,30.1,False
2020-08-28,27.4,27.4,19.35,72.81,8.0,529,0.564117124912309,Medium,39.5,False
2020-08-29,36.3,36.3,19.35,72.81,8.0,529,0.564117124912309,Medium,43.9,False
2020-08-30,27.1,27.1,19.35,72.81,8.0,529,0.564117124912309,Medium,39.3,False
2020-08-31,17.4,17.4,19.35,72.81,8.0,529,0.564117124912309,Medium,34.5,False
2020-09-01,3.6,3.6,19.35,72.81,8.0,529,0.564117124912309,Low,27.6,False
2020-09-02,1.4,1.4,19.35,72.81,8.0,529,0.564117124912309,Low,26.5,False
2020-09-03,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-09-04,12.4,12.4,19.35,72.81,8.0,529,0.564117124912309,Medium,32.0,False
2020-09-05,14.6,14.6,19.35,72.81,8.0,529,0.564117124912309,Medium,33.1,False
2020-09-06,5.2,5.2,19.35,72.81,8.0,529,0.564117124912309,Low,28.4,False
2020-09-07,3.9,3.9,19.35,72.81,8.0,529,0.564117124912309,Low,27.7,False
2020-09-08,3.7,3.7,19.35,72.81,8.0,529,0.564117124912309,Low,27.6,False
2020-09-09,4.6,4.6,19.35,72.81,8.0,529,0.564117124912309,Low,28.1,False
2020-09-10,4.2,4.2,19.35,72.81,8.0,529,0.564117124912309,Low,27.9,False
2020-09-11,24.7,24.7,19.35,72.81,8.0,529,0.564117124912309,Medium,38.1,False
2020-09-12,10.6,10.6,19.35,72.81,8.0,529,0.564117124912309,Medium,31.1,False
2020-09-13,5.9,5.9,19.35,72.81,8.0,529,0.564117124912309,Low,28.7,False
2020-09-14,7.5,7.5,19.35,72.81,8.0,529,0.564117124912309,Low,29.5,False
2020-09-15,11.4,11.4,19.35,72.81,8.0,529,0.564117124912309,Medium,31.5,False
2020-09-16,3.8,3.8,19.35,72.81,8.0,529,0.564117124912309,Low,27.7,False
2020-09-17,8.0,8.0,19.35,72.81,8.0,529,0.564117124912309,Low,29.8,False
2020-09-18,12.8,12.8,19.35,72.81,8.0,529,0.564117124912309,Medium,32.2,False
2020-09-19,3.7,3.7,19.35,72.81,8.0,529,0.564117124912309,Low,27.6,False
2020-09-20,3.6,3.6,19.35,72.81,8.0,529,0.564117124912309,Low,27.6,False
2020-09-21,13.5,13.5,19.35,72.81,8.0,529,0.564117124912309,Medium,32.5,False
2020-09-22,21.3,21.3,19.35,72.81,8.0,529,0.564117124912309,Medium,36.4,False
2020-09-23,125.3,125.3,19.35,72.81,8.0,529,0.564117124912309,High,85.8,False
2020-09-24,8.7,8.7,19.35,72.81,8.0,529,0.564117124912309,Medium,30.1,False
2020-09-25,9.3,9.3,19.35,72.81,8.0,529,0.564117124912309,Medium,30.4,False
2020-09-26,1.0,1.0,19.35,72.81,8.0,529,0.564117124912309,Low,26.3,False
2020-09-27,0.5,0.5,19.35,72.81,8.0,529,0.564117124912309,Low,26.0,False
2020-09-28,1.5,1.5,19.35,72.81,8.0,529,0.564117124912309,Low,26.5,False
2020-09-29,1.3,1.3,19.35,72.81,8.0,529,0.564117124912309,Low,26.4,False
2020-09-30,0.4,0.4,19.35,72.81,8.0,529,0.564117124912309,Low,26.0,False
2020-10-01,1.7,1.7,19.35,72.81,8.0,529,0.564117124912309,Low,26.6,False
2020-10-02,0.9,0.9,19.35,72.81,8.0,529,0.564117124912309,Low,26.2,False
2020-10-03,2.3,2.3,19.35,72.81,8.0,529,0.564117124912309,Low,26.9,False
2020-10-04,2.7,2.7,19.35,72.81,8.0,529,0.564117124912309,Low,27.1,False
2020-10-05,1.4,1.4,19.35,72.81,8.0,529,0.564117124912309,Low,26.5,False
2020-10-06,0.7,0.7,19.35,72.81,8.0,529,0.564117124912309,Low,26.1,False
2020-10-07,0.5,0.5,19.35,72.81,8.0,529,0.564117124912309,Low,26.0,False
2020-10-08,0.5,0.5,19.35,72.81,8.0,529,0.564117124912309,Low,26.0,False
2020-10-09,0.2,0.2,19.35,72.81,8.0,529,0.564117124912309,Low,25.9,False
2020-10-10,3.9,3.9,19.35,72.81,8.0,529,0.564117124912309,Low,27.7,False
2020-10-11,1.7,1.7,19.35,72.81,8.0,529,0.564117124912309,Low,26.6,False
2020-10-12,1.0,1.0,19.35,72.81,8.0,529,0.564117124912309,Low,26.3,False
2020-10-13,1.4,1.4,19.35,72.81,8.0,529,0.564117124912309,Low,26.5,False
2020-10-14,3.3,3.3,19.35,72.81,8.0,529,0.564117124912309,Low,27.4,False
2020-10-15,8.8,8.8,19.35,72.81,8.0,529,0.564117124912309,Medium,30.2,False
2020-10-16,1.0,1.0,19.35,72.81,8.0,529,0.564117124912309,Low,26.3,False
2020-10-17,1.4,1.4,19.35,72.81,8.0,529,0.564117124912309,Low,26.5,False
2020-10-18,0.7,0.7,19.35,72.81,8.0,529,0.564117124912309,Low,26.1,False
2020-10-19,2.1,2.1,19.35,72.81,8.0,529,0.564117124912309,Low,26.8,False
2020-10-20,1.4,1.4,19.35,72.81,8.0,529,0.564117124912309,Low,26.5,False
2020-10-21,4.4,4.4,19.35,72.81,8.0,529,0.564117124912309,Low,28.0,False
2020-10-22,9.1,9.1,19.35,72.81,8.0,529,0.564117124912309,Medium,30.3,False
2020-10-23,0.9,0.9,19.35,72.81,8.0,529,0.564117124912309,Low,26.2,False
2020-10-24,0.3,0.3,19.35,72.81,8.0,529,0.564117124912309,Low,25.9,False
2020-10-25,0.9,0.9,19.35,72.81,8.0,529,0.564117124912309,Low,26.2,False
2020-10-26,0.4,0.4,19.35,72.81,8.0,529,0.564117124912309,Low,26.0,False
2020-10-27,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-10-28,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-10-29,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-10-30,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-10-31,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-01,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-02,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-03,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-04,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-05,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-06,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-07,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-08,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-09,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-10,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-11,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-12,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-13,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-14,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-15,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-16,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-17,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-18,0.1,0.1,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-19,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-20,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-21,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-22,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-23,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-24,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-25,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-26,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-27,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-28,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-29,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-11-30,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-01,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-02,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-03,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-04,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-05,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-06,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-07,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-08,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-09,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-10,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-11,0.8,0.8,19.35,72.81,8.0,529,0.564117124912309,Low,26.2,False
2020-12-12,0.3,0.3,19.35,72.81,8.0,529,0.564117124912309,Low,25.9,False
2020-12-13,1.1,1.1,19.35,72.81,8.0,529,0.564117124912309,Low,26.3,False
2020-12-14,9.4,9.4,19.35,72.81,8.0,529,0.564117124912309,Medium,30.5,False
2020-12-15,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-16,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-17,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-18,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-19,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-20,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-21,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-22,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-23,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-24,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-25,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-26,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-27,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-28,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-29,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-30,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2020-12-31,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-01,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-02,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-03,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-04,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-05,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-06,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-07,0.1,0.1,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-08,4.7,4.7,19.35,72.81,8.0,529,0.564117124912309,Low,28.1,False
2021-01-09,0.1,0.1,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-10,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-11,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-12,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-13,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-14,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-15,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-16,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-17,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-18,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-19,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-20,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-21,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-22,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-23,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-24,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-25,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-26,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-27,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-28,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-29,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-30,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-01-31,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-01,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-02,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-03,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-04,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-05,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-06,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-07,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-08,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-09,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-10,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-11,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-12,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-13,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-14,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-15,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-16,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-17,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-18,0.1,0.1,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-19,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-20,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-21,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-22,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-23,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-24,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-25,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-26,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-27,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-02-28,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-01,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-02,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-03,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-04,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-05,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-06,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-07,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-08,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-09,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-10,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-11,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-12,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-13,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-14,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-15,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-16,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-17,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-18,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-19,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-20,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-21,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-22,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-23,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-24,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-25,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-26,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-27,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-28,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-29,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-30,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-03-31,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-04-01,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-04-02,0.1,0.1,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-04-03,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-04-04,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
2021-04-05,0.0,0.0,19.35,72.81,8.0,529,0.564117124912309,Low,25.8,False
